Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,return,log_return,real_return,cape,cape_z
1985-11-01,197.5,7.88,14.8167,109.0,9.78,554.68,22.13,41.61,11.16,0.06068743286788414,0.05891721949820994,0.057762352447605636,11.16,-0.8677386361988008
1985-12-01,207.3,7.9,14.61,109.3,9.26,580.61,22.13,40.92,11.69,0.04962025316455709,0.04842843510055772,0.04674767433475169,11.69,-0.7940577759820141
1986-01-01,208.2,7.94,14.58,109.6,9.19,581.53,22.18,40.72,11.72,0.004341534008682979,0.004332136739134462,0.001584540397168377,11.72,-0.7898871612527618
1986-02-01,219.4,7.98,14.55,109.3,8.7,614.5,22.35,40.75,12.39,0.053794428434198016,0.052397391660260695,0.056695269375612645,12.39,-0.6967434322994654
1986-03-01,232.3,8.02,14.52,108.8,7.78,653.62,22.57,40.85,13.19,0.05879671832269828,0.05713309193523397,0.06366151342554915,13.19,-0.5855270395194101
1986-04-01,238.0,8.04667,14.5833,108.6,7.3,670.89,22.68,41.11,13.55,0.02453723633232885,0.024241033895111563,0.026422080107707746,13.55,-0.535479662768385
1986-05-01,238.5,8.07333,14.6467,108.9,7.71,670.44,22.69,41.17,13.56,0.0021008403361344463,0.0020986366569211157,-0.0006707507937216972,13.56,-0.5340894578586344
1986-06-01,245.3,8.1,14.71,109.5,7.8,685.78,22.65,41.12,13.89,0.028511530398322993,0.028112640936047484,0.022880496390430105,13.89,-0.4882126958368615
1986-07-01,240.2,8.14333,14.7567,109.5,7.3,671.52,22.77,41.26,13.62,-0.020790868324500722,-0.02101004161856057,-0.02079384059027678,13.62,-0.5257482284001304
1986-08-01,245.0,8.18667,14.8033,109.7,7.17,683.69,22.85,41.31,13.89,0.019983347210657865,0.019786300898844367,0.018123064093400254,13.89,-0.4882126958368615
1986-09-01,238.3,8.23,14.85,110.2,7.45,661.98,22.86,41.25,13.47,-0.0273469387755102,-0.02772782644003069,-0.0317541575860405,13.47,-0.5466013020463906
1986-10-01,237.4,8.24667,14.7267,110.3,7.43,658.88,22.89,40.87,13.43,-0.003776751993285754,-0.00378390192912903,-0.004682920934167223,13.43,-0.5521621216853935
1986-11-01,245.1,8.26333,14.6033,110.4,7.25,679.64,22.91,40.49,13.87,0.03243470935130577,0.0319198083584995,0.03150801359883437,13.87,-0.49099310565636306
1986-12-01,248.6,8.28,14.48,110.5,7.11,688.72,22.94,40.12,14.09,0.01427988576091388,0.014178888542543788,0.013360014125125108,14.09,-0.4604085976418477
1987-01-01,264.5,8.3,14.6867,111.2,7.08,728.15,22.85,40.43,14.92,0.06395816572807722,0.06199607222174297,0.05725113253571834,14.92,-0.3450215901325402
1987-02-01,280.9,8.32,14.8933,111.6,7.25,770.53,22.82,40.85,15.82,0.062003780718336454,0.060157482811844076,0.0582022934834856,15.82,-0.2199031482549778
1987-03-01,292.5,8.34,15.1,112.1,7.25,798.77,22.78,41.24,16.43,0.04129583481666077,0.04046593256171338,0.03665009798450414,16.43,-0.13510064876018563
1987-04-01,289.3,8.4,14.8733,112.7,8.02,785.83,22.82,40.4,16.2,-0.010940170940170857,-0.011000454689821915,-0.01619990735756216,16.2,-0.1670753616844516
1987-05-01,289.1,8.46,14.6467,113.1,8.61,782.51,22.9,39.64,16.16,-0.0006913238852401804,-0.0006915629597887829,-0.004224832342873186,16.16,-0.17263618132345426
1987-06-01,301.4,8.52,14.42,113.5,8.4,812.92,22.98,38.89,16.83,0.04254583189207861,0.04166563717009453,0.03886212316775506,16.83,-0.0794924523701581
1987-07-01,310.1,8.56667,14.9,113.8,8.45,834.18,23.04,40.08,17.31,0.028865295288653003,0.028456539914007983,0.026152634945628028,17.31,-0.012762616702124783
1987-08-01,329.4,8.61333,15.38,114.4,8.76,881.45,23.05,41.16,18.33,0.06223798774588829,0.06037799163713675,0.05666642691025925,18.33,0.12903828409244583
1987-09-01,318.7,8.66,15.86,115.0,9.42,848.37,23.05,42.22,17.68,-0.032483302975106265,-0.033022596320249065,-0.03752907141641615,17.68,0.03867496495865099
1987-10-01,280.2,8.71,16.4067,115.3,9.52,743.95,23.13,43.56,15.53,-0.12080326325698154,-0.12874658752038393,-0.1230830887466553,15.53,-0.260219090637748
1987-11-01,245.0,8.76,16.9533,115.4,8.86,649.92,23.24,44.97,13.59,-0.12562455389007843,-0.13424542335817957,-0.12639290274884074,13.59,-0.5299188431293824
1987-12-01,241.0,8.81,17.5,115.4,8.99,639.31,23.37,46.42,13.39,-0.01632653061224487,-0.01646127705407263,-0.016325086164451053,13.39,-0.5577229413243961
1988-01-01,250.5,8.85667,17.8633,115.7,8.67,662.79,23.43,47.26,13.9,0.03941908713692954,0.03866198703426438,0.03672709640080707,13.9,-0.48682249092711083
1988-02-01,258.1,8.90333,18.2267,116.0,8.21,681.13,23.5,48.1,14.3,0.030339321357285565,0.02988818619964917,0.027670906320252264,14.3,-0.43121429453708304
1988-03-01,265.7,8.95,18.59,116.5,8.37,698.18,23.52,48.85,14.67,0.02944595118171245,0.02902074604119953,0.025031932230264342,14.67,-0.37977671287630754
1988-04-01,262.6,9.04333,19.6167,117.1,8.72,686.5,23.64,51.28,14.43,-0.01166729394053434,-0.011735890897072387,-0.016729210232318215,14.43,-0.41314163071032417
1988-05-01,256.1,9.13667,20.6433,117.5,9.09,667.23,23.8,53.78,14.03,-0.024752475247524774,-0.025063968663215697,-0.028069919883466854,14.03,-0.46874982710035196
1988-06-01,270.7,9.23,21.67,118.0,8.92,702.28,23.95,56.22,14.77,0.0570089808668488,0.05544320341477604,0.052530611633169855,14.77,-0.3658746637788007
1988-07-01,269.1,9.30667,22.0233,118.5,9.06,695.18,24.04,56.89,14.61,-0.005910602142593202,-0.00592813888739574,-0.010109927664179508,14.61,-0.3881179423348118
1988-08-01,263.7,9.38333,22.3767,119.0,9.26,678.37,24.14,57.56,14.24,-0.02006688963210712,-0.020270964373619194,-0.024180787709657814,14.24,-0.4395555239955873
1988-09-01,268.0,9.46,22.73,119.8,8.98,684.83,24.17,58.08,14.37,0.01630640879787637,0.016174887151615636,0.009522826775948179,14.37,-0.4214828601688284
1988-10-01,277.4,9.55,23.0733,120.2,8.8,706.49,24.32,58.76,14.81,0.03507462686567164,0.03447352736987419,0.03162828731217959,14.81,-0.3603138441397978
1988-11-01,271.0,9.64,23.4167,120.3,8.96,689.61,24.53,59.59,14.45,-0.02307137707281892,-0.023341687001029676,-0.023892765644241254,14.45,-0.4103612208908229
1988-12-01,276.5,9.75,23.75,120.5,9.11,702.44,24.77,60.34,14.7,0.02029520295202958,0.02009200008268852,0.018604718609068982,14.7,-0.37560609814705553
1989-01-01,285.4,9.81333,24.16,121.1,9.09,721.46,24.81,61.07,15.09,0.032188065099457486,0.031680884080346416,0.02707704572632541,15.09,-0.3213881066667785
1989-02-01,294.0,9.89667,24.56,121.6,9.17,740.14,24.91,61.83,15.47,0.030133146461107208,0.02968806229594545,0.025891941341169122,15.47,-0.268560320096252
1989-03-01,292.7,10.01,24.96,122.3,9.36,732.65,25.06,62.48,15.3,-0.004421768707483009,-0.004431573640840902,-0.010119707082443918,15.3,-0.2921938035620138
1989-04-01,302.3,10.0867,25.0467,123.1,9.18,751.77,25.08,62.29,15.69,0.03279808677827134,0.03227170808757229,0.026097044973725447,15.69,-0.23797581208173693
1989-05-01,313.9,10.1933,25.1333,123.8,8.86,776.2,25.21,62.15,16.19,0.038372477671187344,0.03765456206249507,0.03249664125995988,16.19,-0.16846556659420203
1989-06-01,323.7,10.37,25.22,124.1,8.28,798.5,25.58,62.21,16.64,0.031220133800573535,0.030742697084290782,0.02872970883792836,16.64,-0.10590634565542095
